reviewerID,asin,reviewText,reviewTextNormalized_cleantext,word_count
A3B3EWWYW15KYK,B00KAJYRV4,So cute. I even washed it and it looks great still! I used the steamer to get the wrinkles out.,so cute. i even washed it and it looks great still! i used the steamer to get the wrinkles out.,20.0
A25ETSRJXMWEIG,B00CJ1HF7O,"This is a Keurig machine, it just has the Mr. Coffee name on it, and it was less expensive than the same model under the Keurig brand. I don't understand that, but if I can save money, I'm all for it.  I bought this because it's just two of us, we're retired and home most days. We'd make a pot of coffee everyday, then we were always reheating coffee through out the day. Some days we ran out of coffee by afternoon, other times there was coffee leftover the next day. This seemed like the perfect solution. And I purchased the little red cups and filters so I could use my own coffee. Sounded economical. The problem however, is that the coffee is weak. I've tried different kinds of coffee, but so far, none are great. I found by putting the paper filter in and running it under water, then the filter really goes all the way down into the holder an I can get more coffee into it. I even tap it a little on the countertop to get in more coffee. If I set it for 8 oz. I get a halfway decent cup of coffee, but still not great. It's not that we like super strong coffee. We don't. But with a regular coffee pot you have much more control of the flavor. So now we use both. We still use our regular coffee machine, and if we run out of coffee in the afternoon, or if I want a cup of decaf, I use the Keurig.  But I haven't given up, I'm still experimenting with different coffees and different grinds.","this is a keurig machine, it just has the mr. coffee name on it, and it was less expensive than the same model under the keurig brand. i don't understand that, but if i can save money, i'm all for it. i bought this because it's just two of us, we're retired and home most days. we'd make a pot of coffee everyday, then we were always reheating coffee through out the day. some days we ran out of coffee by afternoon, other times there was coffee leftover the next day. this seemed like the perfect solution. and i purchased the little red cups and filters so i could use my own coffee. sounded economical. the problem however, is that the coffee is weak. i've tried different kinds of coffee, but so far, none are great. i found by putting the paper filter in and running it under water, then the filter really goes all the way down into the holder an i can get more coffee into it. i even tap it a little on the countertop to get in more coffee. if i set it for 8 oz. i get a halfway decent cup of coffee, but still not great. it's not that we like super strong coffee. we don't. but with a regular coffee pot you have much more control of the flavor. so now we use both. we still use our regular coffee machine, and if we run out of coffee in the afternoon, or if i want a cup of decaf, i use the keurig. but i haven't given up, i'm still experimenting with different coffees and different grinds.",274.0
A4N8XVCB6PQ99,B00X5ETKU4,"If you are a heavy coffee drinker, I would recommend that you purchase a different system.  I have had more overflows already than I've had with any other pot. We have had it a couple months. If you do not get the pot exactly centered, you will have a mess inside the water tank, the coffee pot and warmer, and your countertop. The price is fair and I like the looks. I would not purchase it again.","if you are a heavy coffee drinker, i would recommend that you purchase a different system. i have had more overflows already than i've had with any other pot. we have had it a couple months. if you do not get the pot exactly centered, you will have a mess inside the water tank, the coffee pot and warmer, and your countertop. the price is fair and i like the looks. i would not purchase it again.",77.0
AN5YURIMD09B9,B007U29LLA,"It bothers me that it left some metallic looking flakes on my fingers when I handled them. Rust resistant, huh? I just hope the ""high grade"" stainless steel will keep the rust at bay because the coating doesn't look promising.","it bothers me that it left some metallic looking flakes on my fingers when i handled them. rust resistant, huh? i just hope the ""high grade"" stainless steel will keep the rust at bay because the coating doesn't look promising.",40.0
A3LQUEB84IR3VO,B004ZIXO8S,"I read some of the other reviews and was worried about the length so I got this in addition to the 40"". Those who mentioned that the 40"" is short may be correct depending upon the hanger type used. I tried the slim suit hangers from the bullseye store and didn't have an issue (40""). I actually had extra room in this one (46"") but some of the suit hangers can be monsters and unless you're using space savers, you may want to try them both.

The quality is pretty good for what it is and I've got no complaints so far.","i read some of the other reviews and was worried about the length so i got this in addition to the 40"". those who mentioned that the 40"" is short may be correct depending upon the hanger type used. i tried the slim suit hangers from the bullseye store and didn't have an issue (40""). i actually had extra room in this one (46"") but some of the suit hangers can be monsters and unless you're using space savers, you may want to try them both.
the quality is pretty good for what it is and i've got no complaints so far.",102.0
A35RIIZ60I439D,B000R4LD1Y,I wanted a new mixer to learn to facilitate learning to bake but couldn't justify the expense of a bigger brand.  The mixer speed on this is super responsive and the stand makes mixing a blast! Taking the mixer from mounted to handheld is super easy too.,i wanted a new mixer to learn to facilitate learning to bake but couldn't justify the expense of a bigger brand. the mixer speed on this is super responsive and the stand makes mixing a blast! taking the mixer from mounted to handheld is super easy too.,47.0
A1R77OLJPLIOMY,B00GK5Z8QA,I bought this as a gift for my mother. She was surprised to tell me how easy it was to use and does a very good job of sharpening your knives.,i bought this as a gift for my mother. she was surprised to tell me how easy it was to use and does a very good job of sharpening your knives.,31.0
A1BG1EKUL1VRTY,B009ZHEG68,Wife loves to destroy wine glasses. Thought these would be an excellent replacement for the stem wear she continues to break. Only downside is they do not go in the dishwasher but that is a minor inconvenience in my opinion.,wife loves to destroy wine glasses. thought these would be an excellent replacement for the stem wear she continues to break. only downside is they do not go in the dishwasher but that is a minor inconvenience in my opinion.,40.0
A1T3S5MMS2OTP9,B00D93APIC,2 arrived as pictured for a great price. Easy assembly. But I'm disappointed that the black rubber slide support comes out/shows at the bottom.,2 arrived as pictured for a great price. easy assembly. but i'm disappointed that the black rubber slide support comes out/shows at the bottom.,24.0
AJ0AZ3Y8UYL6P,B00JYAEUGM,"Looks like a regular set of shampoo and conditioner, will be perfect to use on an upcoming cruise so i can save a few $$$$ on the booze cost on the ship.","looks like a regular set of shampoo and conditioner, will be perfect to use on an upcoming cruise so i can save a few $$$$ on the booze cost on the ship.",32.0
A1SAFM6UL42PQZ,B000V9JW9A,The tablecloth looks nice but flannel backing is very thin. It wipes clean.  When storing needs to be rolled up; creases show and do not easily come out if folded.,the tablecloth looks nice but flannel backing is very thin. it wipes clean. when storing needs to be rolled up; creases show and do not easily come out if folded.,30.0
A38BU6KGHFU8KZ,B000R2WEJQ,"I woke up this morning, and for the first time I can remember I could breathe out of my nose.

I've had this air cleaner running about half time for about a week now. I didn't think I would notice a difference. I did. Not only does it seem to reduce allergic reaction causing nasal buildup when I sleep, it also appears to have drastically reduced nasal buildup throughout the rest of the day, even in cold weather like today. Usually my nose runs more or less continuously in winter. Today I worked all day in the garden without a dribble. Highly unusual, and without any rain recently there is no other change to which I can attribute this effect. I am sold on this filter!

I also measured the noise levels with a decibel meter for those of you concerned about noise (as I am). The low setting emits about 55 decibels; the medium, about 70 decibels; and ""Quick Clean"" or ""High"" emits about 80 decibels. The highest setting is loud enough to be bothersome; the lowest setting is like having a soothing noise machine in the background. I could probably fall asleep to it, though I'd prefer not to. I highly recommend this air filter.","i woke up this morning, and for the first time i can remember i could breathe out of my nose.
i've had this air cleaner running about half time for about a week now. i didn't think i would notice a difference. i did. not only does it seem to reduce allergic reaction causing nasal buildup when i sleep, it also appears to have drastically reduced nasal buildup throughout the rest of the day, even in cold weather like today. usually my nose runs more or less continuously in winter. today i worked all day in the garden without a dribble. highly unusual, and without any rain recently there is no other change to which i can attribute this effect. i am sold on this filter!
i also measured the noise levels with a decibel meter for those of you concerned about noise (as i am). the low setting emits about 55 decibels; the medium, about 70 decibels; and ""quick clean"" or ""high"" emits about 80 decibels. the highest setting is loud enough to be bothersome; the lowest setting is like having a soothing noise machine in the background. i could probably fall asleep to it, though i'd prefer not to. i highly recommend this air filter.",207.0
A208BP9RG6L3DJ,B00EV5C7CY,"In my opinion its cheap, made cheap and didn't even hang on wall due to the stickers being junk. I honestly wouldn't pay more than a few bucks and am unhappy with the quality of these. Such a letdown because I knew exactly where I was going to be placing them.","in my opinion its cheap, made cheap and didn't even hang on wall due to the stickers being junk. i honestly wouldn't pay more than a few bucks and am unhappy with the quality of these. such a letdown because i knew exactly where i was going to be placing them.",51.0
A158PQ3Y5K1U13,B0000VM5AM,"Great baking helper. I use it for spreading icing, cutting, glazing, so far it has worked just fine on everything.","great baking helper. i use it for spreading icing, cutting, glazing, so far it has worked just fine on everything.",20.0
A2GO3QYML3M8KT,B005OT11B4,"I ordered this because the foam pad on top of my mattress rubbed against the back of my mattress pad and shredded it.  It allowed the mattress pad to wear against a smooth surface which worked fine but it was so hot to sleep on during summer, I had to take it off.  Perhaps it will work for winter.  I just bought a cheap fitted sheet to replace it.  Hopefully I will never have the bugs!","i ordered this because the foam pad on top of my mattress rubbed against the back of my mattress pad and shredded it. it allowed the mattress pad to wear against a smooth surface which worked fine but it was so hot to sleep on during summer, i had to take it off. perhaps it will work for winter. i just bought a cheap fitted sheet to replace it. hopefully i will never have the bugs!",76.0
AWO2LMH8B57TX,B00V3Y3RJ8,"Works well.  Overall, craftsmanship is good.

One thing to note is that the knife block we were sent did have a strong odor - possibly from a wood sealer applied at the factory, prior to shipment.  After about 2 weeks the odor did disappear completely.  We simply left it in the garage where lots of air circulates as the doors are opened and closed, and the the odor is gone now.

This replaced an older knife block that had fewer slots, and had a poor placement of slots, which could sometimes be a bit awkward as you placed or removed knives from the block.  We much prefer the angle and slot placement of this block, as the slots are fairly well placed for our needs.","works well. overall, craftsmanship is good.
one thing to note is that the knife block we were sent did have a strong odor - possibly from a wood sealer applied at the factory, prior to shipment. after about 2 weeks the odor did disappear completely. we simply left it in the garage where lots of air circulates as the doors are opened and closed, and the the odor is gone now.
this replaced an older knife block that had fewer slots, and had a poor placement of slots, which could sometimes be a bit awkward as you placed or removed knives from the block. we much prefer the angle and slot placement of this block, as the slots are fairly well placed for our needs.",125.0
ACR2T9Z0JG43K,B004TSQXDW,"Works as advertised, but my unit arrived with some damage. I managed to use it anyway, but FYI, parts were cracked.","works as advertised, but my unit arrived with some damage. i managed to use it anyway, but fyi, parts were cracked.",21.0
A2JEXZ1BKE1AJX,B001S5FEKC,"This medicine Buddha is very beautiful.  His face features are very clear and peaceful.  I don't think the picture does this Buddha justice, the colors are beautiful.  I am very pleased with it and a great price.","this medicine buddha is very beautiful. his face features are very clear and peaceful. i don't think the picture does this buddha justice, the colors are beautiful. i am very pleased with it and a great price.",37.0
ABVY3QIR4N9F0,B001KW0BRE,"1. Easy to assemble.
2. Made well. Not a kitchen cabinet but a great cabinet for my garage.
3. Could have a back. I thought about putting one on but decided not to and it works just fine. And looks great.","1. easy to assemble.
2. made well. not a kitchen cabinet but a great cabinet for my garage.
3. could have a back. i thought about putting one on but decided not to and it works just fine. and looks great.",41.0
A38E3EMVTA2930,B000T3QMJQ,I always put off buying one of these as I didn't want another gadget in my drawers.  After using it only one time I love it.  Glad I bought it!,i always put off buying one of these as i didn't want another gadget in my drawers. after using it only one time i love it. glad i bought it!,30.0
AN61LQGL70YZH,B0000CFNBE,"It crushes pills into powder well but since it doesn't have a smooth finish, it does leave a trace of powder on both the mortar and pestle.  I don't know if a smooth surface would crush as well but if it does, I would go for the smooth surface to avoid the residue.","it crushes pills into powder well but since it doesn't have a smooth finish, it does leave a trace of powder on both the mortar and pestle. i don't know if a smooth surface would crush as well but if it does, i would go for the smooth surface to avoid the residue.",53.0
A23EQ5IQ1YA9GI,B017US76TC,Purchased this based on CR reviews. It does not disapoint. View window is a nice touch to make certain that your toast doesn't brown too much.,purchased this based on cr reviews. it does not disapoint. view window is a nice touch to make certain that your toast doesn't brown too much.,26.0
A14YPFB745PFUU,B01G2PRAWC,"I drink tea all day long, and recently switched to a  stringless teabag. I quickly got tired of burning my thumb and dripping tea onto my table, so did a google search to see if there were such a thing as a teabag squeezer. I was surprised to find that there are dozens out there. I chose this one because of the slightly recessed bowl, which I figured would keep the bag from slipping out (as opposed to a flat design), and I liked that there are holes on only one side. Reviews of several similar squeezers said that they were stiff, and difficult to squeeze. This one is very easy for my weak arthritic hands to get every last drop out of the bag. I love it! I highly recommend it for all serious tea drinkers.","i drink tea all day long, and recently switched to a stringless teabag. i quickly got tired of burning my thumb and dripping tea onto my table, so did a google search to see if there were such a thing as a teabag squeezer. i was surprised to find that there are dozens out there. i chose this one because of the slightly recessed bowl, which i figured would keep the bag from slipping out (as opposed to a flat design), and i liked that there are holes on only one side. reviews of several similar squeezers said that they were stiff, and difficult to squeeze. this one is very easy for my weak arthritic hands to get every last drop out of the bag. i love it! i highly recommend it for all serious tea drinkers.",137.0
A36OLHM6N2PO6B,B00J93MQ6U,"Great size, really sturdy, good quality plastic and the popsicles sit securely in the stand after they're filled and the lid fits tight so nothing spills while you try and fit it into your freezer.","great size, really sturdy, good quality plastic and the popsicles sit securely in the stand after they're filled and the lid fits tight so nothing spills while you try and fit it into your freezer.",35.0
A3KOWY6RELBS8M,B00EIA53PK,"These are great, I got them to make high-protein, quick breakfasts, so I freeze egg-sausage-veggie ""quiches"" and heat quickly in the microwave and they're easy to carry in the silicone sleeve, and then easy to clean!","these are great, i got them to make high-protein, quick breakfasts, so i freeze egg-sausage-veggie ""quiches"" and heat quickly in the microwave and they're easy to carry in the silicone sleeve, and then easy to clean!",36.0
A2QD7D9MB2UWHP,B001DHHWRS,"I ordered these dishes for my RV trailer.

As happens most of the time with Amazon orders, they arrived on time in a box that had apparently never been opened.  I unpacked the dishes and was surprised to find that one bowl was missing.  Since we were leaving the next day for a trip and the packing information said to contact the manufacturer (as opposed to returning them) I decided to go ahead and use them.

With some trepidation, I followed the advice I had read on several RV forums to stack the dishes together and set them on the foam shelf liner in the cabinet.  I was concerned that having the dishes rattle together in transit might damage or break them.  Neither occurred in more than 600 miles of travel on rough and bumpy roads.

The dishes travel fine, and were much more pleasant to eat from than the old melamine / plastic dishes we used to use.

I'm only giving the product 4 stars since I still have the hassle of dealing with the manufacturer to get the missing bowl.","i ordered these dishes for my rv trailer.
as happens most of the time with amazon orders, they arrived on time in a box that had apparently never been opened. i unpacked the dishes and was surprised to find that one bowl was missing. since we were leaving the next day for a trip and the packing information said to contact the manufacturer (as opposed to returning them) i decided to go ahead and use them.
with some trepidation, i followed the advice i had read on several rv forums to stack the dishes together and set them on the foam shelf liner in the cabinet. i was concerned that having the dishes rattle together in transit might damage or break them. neither occurred in more than 600 miles of travel on rough and bumpy roads.
the dishes travel fine, and were much more pleasant to eat from than the old melamine / plastic dishes we used to use.
i'm only giving the product 4 stars since i still have the hassle of dealing with the manufacturer to get the missing bowl.",182.0
AUC6D4P2NIKQA,B008SSXVQG,"Just received these and absolutely love them!!!  You do have to pay attention to how the legs attach.  I read reviews on other sites about this.  Put them on but don't screw them in tightly until they are all on and you are sure you have the direction correct, especially the front two legs.  My husband had to rotate the leg around in it's correct location the first go round.  I believe the other reviewer here did not attach the legs right.  They are both solid as a rock and look exactly like the picture.  I also believe they are very comfortable especially for the price.  Yes, pay attention to size as the back is not very high, they are deep, but they aren't too wide, which is what I wanted.  I ordered the grey leather and I would say they are the exact color of the lighter grey pictured.  A warm, medium grey which is not as dark as the picture of the two together.  They were packed well and shipped quick from Amazon.","just received these and absolutely love them!!! you do have to pay attention to how the legs attach. i read reviews on other sites about this. put them on but don't screw them in tightly until they are all on and you are sure you have the direction correct, especially the front two legs. my husband had to rotate the leg around in it's correct location the first go round. i believe the other reviewer here did not attach the legs right. they are both solid as a rock and look exactly like the picture. i also believe they are very comfortable especially for the price. yes, pay attention to size as the back is not very high, they are deep, but they aren't too wide, which is what i wanted. i ordered the grey leather and i would say they are the exact color of the lighter grey pictured. a warm, medium grey which is not as dark as the picture of the two together. they were packed well and shipped quick from amazon.",175.0
AYVM2DODURDLE,B003U2SS3G,"Good quality blanket and very soft.  My only complaint is it is a little lighter than I was hoping for, but overall a great item.","good quality blanket and very soft. my only complaint is it is a little lighter than i was hoping for, but overall a great item.",25.0
A3TRZ07O50FNND,B0002WSQHU,"<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Nesco-American-Harvest-FD-61WHC-Snackmaster-Express-Food-Dehydrator-All-In-One-Kit-with-Jerky-Gun/dp/B0002WSQHU/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Nesco American Harvest FD-61WHC Snackmaster Express Food Dehydrator All-In-One Kit with Jerky Gun</a>

This product uses #7 plastic shelving in the area subject to heating.  There is controversy that this type of plastic may leach chemicals when heated.  When I discovered this, I returned it.","<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/nesco-american-harvest-fd-61whc-snackmaster-express-food-dehydrator-all-in-one-kit-with-jerky-gun/dp/b0002wsqhu/ref=cm_cr_arp_d_rvw_txt?ie=utf8"">nesco american harvest fd-61whc snackmaster express food dehydrator all-in-one kit with jerky gun</a>
this product uses #7 plastic shelving in the area subject to heating. there is controversy that this type of plastic may leach chemicals when heated. when i discovered this, i returned it.",48.0
AJXJEMIIQ78C6,B00LI6V7ZM,Very cute measuring spoons.  I gave them as a gift so I can't speak of the practicality of it but they are super cute!,very cute measuring spoons. i gave them as a gift so i can't speak of the practicality of it but they are super cute!,24.0
A2OOXF1Q61C27B,B016LHT8N0,It came very quickly & was simple to replace. The color is true & works perfectly w/my linen. Hubby thought I bought a new BedLounge because his previous cover was worn out. This replaced the original which he had for several years.,it came very quickly & was simple to replace. the color is true & works perfectly w/my linen. hubby thought i bought a new bedlounge because his previous cover was worn out. this replaced the original which he had for several years.,42.0
A302C4H5KWW1ET,B00004SGFA,"Love these! I enjoy baking cookies, which often involves chilling the dough in the fridge.  Like the description says, these do not seal airtight, but well enough for the fridge.  I used to put a ceramic plate on top of the bowl and that wasn't airtight either (and plates sometimes broke when bumped).  Now I'm able to just throw this on a batch and set in the fridge.  They're also level and sturdy enough that I can set other things on top of it if needed in my small fridge.","love these! i enjoy baking cookies, which often involves chilling the dough in the fridge. like the description says, these do not seal airtight, but well enough for the fridge. i used to put a ceramic plate on top of the bowl and that wasn't airtight either (and plates sometimes broke when bumped). now i'm able to just throw this on a batch and set in the fridge. they're also level and sturdy enough that i can set other things on top of it if needed in my small fridge.",90.0
A2WV8YQYPWAPIP,B00FFLY64U,"This is a nice, affordable option for making your own cold brew if you are hesitant to buy a fancy brewing machine that takes up a lot of space. It is easy to assemble and all pieces can be washed easily. The only downsides that I have experienced is leakage of grounds into the drinking portion (make sure coffee is ground to correct size consistently) and you have to wet the grounds in the filter BEFORE submerging it in the water- if you simply submerge the filter in the water pitcher, the top portion of the coffee grounds will remain dry despite shaking and inverting the pitcher.
I like the small profile of this pitcher and ease of use, but if this pitcher were to break, I'm not sure I would buy it again. But it was definitely a great first foray into making cold brew for me.","this is a nice, affordable option for making your own cold brew if you are hesitant to buy a fancy brewing machine that takes up a lot of space. it is easy to assemble and all pieces can be washed easily. the only downsides that i have experienced is leakage of grounds into the drinking portion (make sure coffee is ground to correct size consistently) and you have to wet the grounds in the filter before submerging it in the water- if you simply submerge the filter in the water pitcher, the top portion of the coffee grounds will remain dry despite shaking and inverting the pitcher.
i like the small profile of this pitcher and ease of use, but if this pitcher were to break, i'm not sure i would buy it again. but it was definitely a great first foray into making cold brew for me.",148.0
A7GYXSOTADWKU,B00ORC2Z2S,Love that this heats up so quickly and it's easy to use.  It seems to only work on lightweight clothing though.  I tried using this on heavier clothing (like denim or even a polyester/rayon shirt) - and the wrinkles didn't come out.  Had to bring out my iron.,love that this heats up so quickly and it's easy to use. it seems to only work on lightweight clothing though. i tried using this on heavier clothing (like denim or even a polyester/rayon shirt) - and the wrinkles didn't come out. had to bring out my iron.,48.0
A1FU1N60X3YXZK,B008VSX3O8,"The containers are fine, but I misunderstood and thought I was getting 3 packages of 3 containers (9 total) for the almost $13.00, not just 3 containers!  It's my fault, but it doesn't make me happy.  Can't believe they're getting like $4 per container.  Like I said, the containers are fine, but I'll not be ordering any more from this vendor.  What a rip-off.","the containers are fine, but i misunderstood and thought i was getting 3 packages of 3 containers (9 total) for the almost $13.00, not just 3 containers! it's my fault, but it doesn't make me happy. can't believe they're getting like $4 per container. like i said, the containers are fine, but i'll not be ordering any more from this vendor. what a rip-off.",64.0
A31AIFDMW0LDAI,B01CRE43A4,"These towels are perfect. They are just what I ordered and they look just like they look on my cell phone.

They arrived on time and in perfect condition  I have no complaints.","these towels are perfect. they are just what i ordered and they look just like they look on my cell phone.
they arrived on time and in perfect condition i have no complaints.",33.0
ATRQ8LHXME1DH,B00H1QWD6A,Assembles easily and holds quite a few shoes.  I bought one and then bought a 2nd one because I like it so well.,assembles easily and holds quite a few shoes. i bought one and then bought a 2nd one because i like it so well.,23.0
A11CRZIW7PW9V1,B00004SGFA,"These are not airtight.  They will keep your mixture from getting dried out while you chill it in the fridge.  I keep one on my bowl all the time to keep the dust out (accessories in the bowl).  They aren't fancy, but are very functional.","these are not airtight. they will keep your mixture from getting dried out while you chill it in the fridge. i keep one on my bowl all the time to keep the dust out (accessories in the bowl). they aren't fancy, but are very functional.",45.0
A13UZ11XX51U2S,B0015HEABW,These bottles are so easy and convenient when I am cooking.  They are easy to fill and easy to grab and use.  Very well made product.,these bottles are so easy and convenient when i am cooking. they are easy to fill and easy to grab and use. very well made product.,26.0
AEV06CM3MY98B,B001CMV1VW,"First, I want to note that some of the descriptions made it hard to tell if the 16x12x2 is edge or end grain.  It is END grain.  It is quite gorgeouse (looks better than the picture in my case).  It definitely needs a coat of oil or conditioner as soon as it comes out of the box.  All in all a perfect product.","first, i want to note that some of the descriptions made it hard to tell if the 16x12x2 is edge or end grain. it is end grain. it is quite gorgeouse (looks better than the picture in my case). it definitely needs a coat of oil or conditioner as soon as it comes out of the box. all in all a perfect product.",63.0
A1S32C1WZREQDN,B000UX618C,Excellent product! We put it to use right away! It's exactly the right size and right shape. Great shopping experience.,excellent product! we put it to use right away! it's exactly the right size and right shape. great shopping experience.,20.0
A1V3T0M4OJ7KQJ,B002IT6X0C,"I love these jars!  I am going to etch a design on them, to make them a counter set for my kitchen.  They are of good quality, and came packed very well.  Can't wait to get going on them!","i love these jars! i am going to etch a design on them, to make them a counter set for my kitchen. they are of good quality, and came packed very well. can't wait to get going on them!",39.0
A1V6MJJRL5C9E9,B01FOMTVE4,"This is really nice both in looks and function.  Very modern looking for my kitchen counter and dining table.  Made with all metal design and solid construction.  Comes with a carrying device that I can store it in afterwards.  Elegant piece of kitchen gadget added to my other collections of kitchen  stuff.

Filled in my peppercorns and grind away I go onto my cooking.  Nothing beats fresh ground pepper.  I haven't tried the rock salt yet as I need to purchase some.  It is adjustable as well if I want finer or coarser grind.  This is glass so be careful not to drop it on hard surfaces.  That's my only gripe.","this is really nice both in looks and function. very modern looking for my kitchen counter and dining table. made with all metal design and solid construction. comes with a carrying device that i can store it in afterwards. elegant piece of kitchen gadget added to my other collections of kitchen stuff.
filled in my peppercorns and grind away i go onto my cooking. nothing beats fresh ground pepper. i haven't tried the rock salt yet as i need to purchase some. it is adjustable as well if i want finer or coarser grind. this is glass so be careful not to drop it on hard surfaces. that's my only gripe.",111.0
A1NURYM8ZAI1PP,B0072LI1YC,"I purchased these for storing snacks in our office kitchen.  They do smell plastic-y, but plastic does usually smell like...well, plastic.  I imagine this will go away after a few washes, so no worries.  The lids do not stay on as well as some other brands (beware if you have curious children or clumsy coworkers seeking snacks), but they are good for the price.","i purchased these for storing snacks in our office kitchen. they do smell plastic-y, but plastic does usually smell like...well, plastic. i imagine this will go away after a few washes, so no worries. the lids do not stay on as well as some other brands (beware if you have curious children or clumsy coworkers seeking snacks), but they are good for the price.",64.0
A3ESHKUKHVQHTU,B0006V875S,I bought the same product at a Macy's  and it works better. Not sure if this is a knock-off version...disappointed.,i bought the same product at a macy's and it works better. not sure if this is a knock-off version...disappointed.,20.0
A14VK8TW263U83,B00WRKT9GW,Love these far better than the tea light candles I bought a couple months ago. The flicker mode is nice and relaxing and I love the different colors,love these far better than the tea light candles i bought a couple months ago. the flicker mode is nice and relaxing and i love the different colors,28.0
A1GH1XEIQHF03Y,B003QXFJFE,"I bought 3 of these tumblers and I have to say I love them. They hold a lot of ice and liquid which is important to me since I love ice cold beverages. And they don't leave wet marks on your furniture, either. I take my new tumbler everywhere because it fits in all of our cars' cup holders. I highly recommend this product to all Steelers' fans out there. There is no better way to enjoy your game than with an ice cold drink of your choice.","i bought 3 of these tumblers and i have to say i love them. they hold a lot of ice and liquid which is important to me since i love ice cold beverages. and they don't leave wet marks on your furniture, either. i take my new tumbler everywhere because it fits in all of our cars' cup holders. i highly recommend this product to all steelers' fans out there. there is no better way to enjoy your game than with an ice cold drink of your choice.",88.0
AIL1NG766MP56,B00EE0FAVG,This skillet is beautiful. It sparkles and looks so rich! I almost didn't want to cook with it because the eggplant color is amazing. No worries though. I made scrambled eggs with chorizo and didn't even come close to sticking. Best part is there aren't any rivets inside the pan where the handle attaches. It was the biggest selling point for me and I'm glad we went for it. Clean up was a breeze as everything just wiped right off. Our other cooking set are designed to go from stovetop to oven so there is zero non-stick coating and we were missing a good teflon skillet. This pan arrives packaged really well. It's heavy and well made. The handle is feels sturdy and it's well balanced. Definitely my new favorite brand as we've been picking up several of these now. The oil size indication in the center is pretty accurate so it's a time saver too.,this skillet is beautiful. it sparkles and looks so rich! i almost didn't want to cook with it because the eggplant color is amazing. no worries though. i made scrambled eggs with chorizo and didn't even come close to sticking. best part is there aren't any rivets inside the pan where the handle attaches. it was the biggest selling point for me and i'm glad we went for it. clean up was a breeze as everything just wiped right off. our other cooking set are designed to go from stovetop to oven so there is zero non-stick coating and we were missing a good teflon skillet. this pan arrives packaged really well. it's heavy and well made. the handle is feels sturdy and it's well balanced. definitely my new favorite brand as we've been picking up several of these now. the oil size indication in the center is pretty accurate so it's a time saver too.,156.0
A1JZFGZEZVWQPY,B00KXV8KJ4,"Winix Signature Series U450 True-HEPA Air Purifier, with PlasmaWave, combines Winix's advanced technologies to create an effective 5-Stage air cleaning system. The Signature Series removes a broad range of odors, allergens, and other airborne pollutants, including: dust, smoke, pollen, pet dander, mold, bacteria, viruses, and VOCs.
Features True-HEPA Filtration PlasmaWave Technology 4 Fan Speeds.

You can also just set it on automatic with the touch control panel on the top of unit and not be concerned with fan speeds. The sensor will alert the Winix if the air gets bad and kick up the fan speed. And yes your dog passing gas will set it up to turbo speed automatically.

This is the third Winix I have. I also have the 5500 and a small one I can't remember the model other than its a plasma wave too, and looks like a tiny version of this beast.

Yeah it's big. It can filter a lot of air even on low quiet mode that is perfect for bedroom. My Vornado is too noisy for bedroom really and this Winix will most likely be replacing it in that room. My Winix 5500 has been retired for a bit until I scrounge up the sixty five bucks for a new hepa filter for it.

Looks and works great. Made for big rooms.","winix signature series u450 true-hepa air purifier, with plasmawave, combines winix's advanced technologies to create an effective 5-stage air cleaning system. the signature series removes a broad range of odors, allergens, and other airborne pollutants, including: dust, smoke, pollen, pet dander, mold, bacteria, viruses, and vocs.
features true-hepa filtration plasmawave technology 4 fan speeds.
you can also just set it on automatic with the touch control panel on the top of unit and not be concerned with fan speeds. the sensor will alert the winix if the air gets bad and kick up the fan speed. and yes your dog passing gas will set it up to turbo speed automatically.
this is the third winix i have. i also have the 5500 and a small one i can't remember the model other than its a plasma wave too, and looks like a tiny version of this beast.
yeah it's big. it can filter a lot of air even on low quiet mode that is perfect for bedroom. my vornado is too noisy for bedroom really and this winix will most likely be replacing it in that room. my winix 5500 has been retired for a bit until i scrounge up the sixty five bucks for a new hepa filter for it.
looks and works great. made for big rooms.",219.0
A8DW5C71GWR2N,B003E7AZQA,Got it for my mom because she mentioned she needed one. It's simple enough for her to use without trouble. She really liked it.,got it for my mom because she mentioned she needed one. it's simple enough for her to use without trouble. she really liked it.,24.0
